latitude,raw_irradiance,longitude,month,aspect,slope,declination,adjusted_irradiance
42.5,2.7,44.25,2,351.06042,36.340343,-13.0,0.0
42.5,3.44,44.25,3,351.06042,36.340343,-2.4,0.7642605552350686
42.5,4.45,44.25,4,351.06042,36.340343,9.4,1.8863787064848154
42.5,5.05,44.25,5,351.06042,36.340343,18.8,2.7701592163257294
42.5,5.81,44.25,6,351.06042,36.340343,23.1,3.482314093181364
42.5,5.84,44.25,7,351.06042,36.340343,21.2,3.3713164910283457
42.5,5.64,44.25,8,351.06042,36.340343,13.5,2.7130009569675226
42.5,4.23,44.25,9,351.06042,36.340343,2.2,1.3073701564664415
42.5,3.06,44.25,10,351.06042,36.340343,-9.6,0.16387703046165397
42.5,2.12,44.25,11,351.06042,36.340343,-18.9,0.0
42.5,1.58,44.25,12,351.06042,36.340343,-23.0,0.0
42.5,1.84,44.5,1,184.1849,18.422804,-20.9,2.903811332705357
42.5,2.7,44.5,2,184.1849,18.422804,-13.0,3.7998340959481123
42.5,3.44,44.5,3,184.1849,18.422804,-2.4,4.344156128009939
42.5,4.45,44.5,4,184.1849,18.422804,9.4,5.13626214012332
42.5,5.05,44.5,5,184.1849,18.422804,18.8,5.489887504239248
42.5,5.81,44.5,6,184.1849,18.422804,23.1,6.1571134288701215
42.5,5.84,44.5,7,184.1849,18.422804,21.2,6.258350952810855
42.5,5.64,44.5,8,184.1849,18.422804,13.5,6.336312621512295
42.5,4.23,44.5,9,184.1849,18.422804,2.2,5.143873856173696
42.5,3.06,44.5,10,184.1849,18.422804,-9.6,4.142083506109548
42.5,2.12,44.5,11,184.1849,18.422804,-18.9,3.2368981894348434
42.5,1.58,44.5,12,184.1849,18.422804,-23.0,2.5917665998906054
42.5,1.84,44.75,1,322.94348,15.808535,-20.9,0.9715734538485702
42.5,2.7,44.75,2,322.94348,15.808535,-13.0,1.7437969820135795
42.5,3.44,44.75,3,322.94348,15.808535,-2.4,2.5646220966159365
42.5,4.45,44.75,4,322.94348,15.808535,9.4,3.6510144454907913
42.5,5.05,44.75,5,322.94348,15.808535,18.8,4.377052978562222
42.5,5.81,44.75,6,322.94348,15.808535,23.1,5.145434349828764
42.5,5.84,44.75,7,322.94348,15.808535,21.2,5.124101465877454
42.5,5.64,44.75,8,322.94348,15.808535,13.5,4.747005781748813
42.5,4.23,44.75,9,322.94348,15.808535,2.2,3.2901122401657483
42.5,3.06,44.75,10,322.94348,15.808535,-9.6,2.089698496492429
42.5,2.12,44.75,11,322.94348,15.808535,-18.9,1.1944670996560929
42.5,1.58,44.75,12,322.94348,15.808535,-23.0,0.7664975154204601
42.5,1.88,45.0,1,206.14685,28.091831,-20.9,3.2454529444666256
42.5,2.68,45.0,2,206.14685,28.091831,-13.0,4.012563340066907
42.5,3.39,45.0,3,206.14685,28.091831,-2.4,4.418594671232609
42.5,4.49,45.0,4,206.14685,28.091831,9.4,5.19828913518025
42.5,4.98,45.0,5,206.14685,28.091831,18.8,5.317374964416214
42.5,5.84,45.0,6,206.14685,28.091831,23.1,6.021331353055013
42.5,5.82,45.0,7,206.14685,28.091831,21.2,6.093525644387661
42.5,5.59,45.0,8,206.14685,28.091831,13.5,6.2412349458741305
42.5,4.19,45.0,9,206.14685,28.091831,2.2,5.198403029554953
42.5,3.03,45.0,10,206.14685,28.091831,-9.6,4.3182802804882545
42.5,2.14,45.0,11,206.14685,28.091831,-18.9,3.5470053610636145
42.5,1.65,45.0,12,206.14685,28.091831,-23.0,2.9860424489419284
42.5,1.88,45.25,1,252.1811,17.470037,-20.9,2.1381739141252045
42.5,2.68,45.25,2,252.1811,17.470037,-13.0,2.914607634074146
42.5,3.39,45.25,3,252.1811,17.470037,-2.4,3.543974194898343
42.5,4.49,45.25,4,252.1811,17.470037,9.4,4.551786302308147
42.5,4.98,45.25,5,252.1811,17.470037,18.8,4.951118482518801
42.5,5.84,45.25,6,252.1811,17.470037,23.1,5.759555493754261
42.5,5.82,45.25,7,252.1811,17.470037,21.2,5.760002742841534
42.5,5.59,45.25,8,252.1811,17.470037,13.5,5.616811413207505
42.5,4.19,45.25,9,252.1811,17.470037,2.2,4.323167591462454
42.5,3.03,45.25,10,252.1811,17.470037,-9.6,3.2478004876625857
42.5,2.14,45.25,11,252.1811,17.470037,-18.9,2.4018686433148217
42.5,1.65,45.25,12,252.1811,17.470037,-23.0,1.906502329195393
42.5,1.88,45.5,1,111.96056,35.27917,-20.9,2.34561690677859
42.5,2.68,45.5,2,111.96056,35.27917,-13.0,3.0300460731695233
42.5,3.39,45.5,3,111.96056,35.27917,-2.4,3.497071208948343
42.5,4.49,45.5,4,111.96056,35.27917,9.4,4.297600642824964
42.5,4.98,45.5,5,111.96056,35.27917,18.8,4.537578562869523
42.5,5.84,45.5,6,111.96056,35.27917,23.1,5.211671521468858
42.5,5.82,45.5,7,111.96056,35.27917,21.2,5.241249784404151
42.5,5.59,45.5,8,111.96056,35.27917,13.5,5.23264538945625
42.5,4.19,45.5,9,111.96056,35.27917,2.2,4.187988738829214
42.5,3.03,45.5,10,111.96056,35.27917,-9.6,3.3142087677861496
42.5,2.14,45.5,11,111.96056,35.27917,-18.9,2.5947505962113713
42.5,1.65,45.5,12,111.96056,35.27917,-23.0,2.128983768576578
42.75,1.59,41.5,1,74.0546,4.4736176,-20.9,1.51636970792558
42.75,2.35,41.5,2,74.0546,4.4736176,-13.0,2.268882067785851
42.75,3.38,41.5,3,74.0546,4.4736176,-2.4,3.296894574857159
42.75,4.77,41.5,4,74.0546,4.4736176,9.4,4.688198466379182
42.75,5.59,41.5,5,74.0546,4.4736176,18.8,5.519763183229442
42.75,6.38,41.5,6,74.0546,4.4736176,23.1,6.311746859606126
42.75,6.12,41.5,7,74.0546,4.4736176,21.2,6.049564479773654
42.75,5.86,41.5,8,74.0546,4.4736176,13.5,5.7718242845330066
42.75,4.48,41.5,9,74.0546,4.4736176,2.2,4.384215461078794
42.75,3.03,41.5,10,74.0546,4.4736176,-9.6,2.9366104251366743
42.75,1.99,41.5,11,74.0546,4.4736176,-18.9,1.9049072220890129
42.75,1.4,41.5,12,74.0546,4.4736176,-23.0,1.3291381152807724
42.75,1.59,41.75,1,225.0,3.890042,-20.9,1.7403282847722765
42.75,2.35,41.75,2,225.0,3.890042,-13.0,2.510156291921059
42.75,3.38,41.75,3,225.0,3.890042,-2.4,3.5352075203892075
42.75,4.77,41.75,4,225.0,3.890042,9.4,4.909605528095913
42.75,5.59,41.75,5,225.0,3.890042,18.8,5.696233555265478
42.75,6.38,41.75,6,225.0,3.890042,23.1,6.474584391941994
42.75,6.12,41.75,7,225.0,3.890042,21.2,6.221842440045992
42.75,5.86,41.75,8,225.0,3.890042,13.5,6.003929771175027
42.75,4.48,41.75,9,225.0,3.890042,2.2,4.653555370872052
42.75,3.03,41.75,10,225.0,3.890042,-9.6,3.2114242011210896
42.75,1.99,41.75,11,225.0,3.890042,-18.9,2.1623395774475966
42.75,1.4,41.75,12,225.0,3.890042,-23.0,1.5458642943379386
42.75,1.59,42.0,1,113.19859,15.698,-20.9,1.872828428574594
42.75,2.29,42.0,2,113.19859,15.698,-13.0,2.5630529314989965
42.75,3.13,42.0,3,113.19859,15.698,-2.4,3.348606133934327
42.75,4.48,42.0,4,113.19859,15.698,9.4,4.627147253155967
42.75,5.19,42.0,5,113.19859,15.698,18.8,5.242122796490598
42.75,5.97,42.0,6,113.19859,15.698,23.1,5.9745252105430176
42.75,5.8,42.0,7,113.19859,15.698,21.2,5.8277949863639975
42.75,5.73,42.0,8,113.19859,15.698,13.5,5.858292972505608
42.75,4.4,42.0,9,113.19859,15.698,2.2,4.637122014689179
42.75,2.97,42.0,10,113.19859,15.698,-9.6,3.2695260740890273
42.75,1.99,42.0,11,113.19859,15.698,-18.9,2.3088604155323216
42.75,1.43,42.0,12,113.19859,15.698,-23.0,1.715003782065348
42.75,1.59,42.25,1,213.69006,33.15203,-20.9,2.791818207939381
42.75,2.29,42.25,2,213.69006,33.15203,-13.0,3.4476055333511284
42.75,3.13,42.25,3,213.69006,33.15203,-2.4,4.052186566047616
42.75,4.48,42.25,4,213.69006,33.15203,9.4,5.092333452664978
42.75,5.19,42.25,5,213.69006,33.15203,18.8,5.39414099754086
42.75,5.97,42.25,6,213.69006,33.15203,23.1,5.968175145809075
42.75,5.8,42.25,7,213.69006,33.15203,21.2,5.898120424113527
42.75,5.73,42.25,8,213.69006,33.15203,13.5,6.257413761407204
42.75,4.4,42.25,9,213.69006,33.15203,2.2,5.3967365173587885
42.75,2.97,42.25,10,213.69006,33.15203,-9.6,4.2382161746101135
42.75,1.99,42.25,11,213.69006,33.15203,-18.9,3.3442290837903377
42.75,1.43,42.25,12,213.69006,33.15203,-23.0,2.641671883969958
42.75,1.59,42.5,1,135.95483,22.099607,-20.9,2.341258090311473
42.75,2.29,42.5,2,135.95483,22.099607,-13.0,3.031272308224817
42.75,3.13,42.5,3,135.95483,22.099607,-2.4,3.7509082934450677
42.75,4.48,42.5,4,135.95483,22.099607,9.4,4.9481758247428616
42.75,5.19,42.5,5,135.95483,22.099607,18.8,5.432104997986715
42.75,5.97,42.5,6,135.95483,22.099607,23.1,6.107849023296793
42.75,5.8,42.5,7,135.95483,22.099607,21.2,5.993291528042883
42.75,5.73,42.5,8,135.95483,22.099607,13.5,6.176796924296596
42.75,4.4,42.5,9,135.95483,22.099607,2.2,5.094769647527943
42.75,2.97,42.5,10,135.95483,22.099607,-9.6,3.7928345321187873
42.75,1.99,42.5,11,135.95483,22.099607,-18.9,2.8411465729402106
42.75,1.43,42.5,12,135.95483,22.099607,-23.0,2.183390741564966
42.75,1.59,42.75,1,123.46538,19.751318,-20.9,2.094654318942551
42.75,2.29,42.75,2,123.46538,19.751318,-13.0,2.782030378105679
42.75,3.13,42.75,3,123.46538,19.751318,-2.4,3.5321953267301986
42.75,4.48,42.75,4,123.46538,19.751318,9.4,4.765870965004272
42.75,5.19,42.75,5,123.46538,19.751318,18.8,5.314258942325529
42.75,5.97,42.75,6,123.46538,19.751318,23.1,6.016016305945949
42.75,5.8,42.75,7,123.46538,19.751318,21.2,5.885616852373807
42.75,5.73,42.75,8,123.46538,19.751318,13.5,5.9908838445061665
42.75,4.4,42.75,9,123.46538,19.751318,2.2,4.842675000651419
42.75,2.97,42.75,10,123.46538,19.751318,-9.6,3.5126570234012178
42.75,1.99,42.75,11,123.46538,19.751318,-18.9,2.5602068065085906
42.75,1.43,42.75,12,123.46538,19.751318,-23.0,1.9374365535661071
42.75,1.72,43.0,1,231.91122,25.062662,-20.9,2.4654820679152736
42.75,2.52,43.0,2,231.91122,25.062662,-13.0,3.2498931912207905
42.75,3.31,43.0,3,231.91122,25.062662,-2.4,3.8678464822537415
42.75,4.43,43.0,4,231.91122,25.062662,9.4,4.774763502097046
42.75,5.11,43.0,5,231.91122,25.062662,18.8,5.2219991167248265
42.75,5.87,43.0,6,231.91122,25.062662,23.1,5.86502696431561
42.75,5.9,43.0,7,231.91122,25.062662,21.2,5.953359497775385
42.75,5.79,43.0,8,231.91122,25.062662,13.5,6.09217708185309
42.75,4.37,43.0,9,231.91122,25.062662,2.2,4.9355887786177615
42.75,2.99,43.0,10,231.91122,25.062662,-9.6,3.7212342369293774
42.75,2.03,43.0,11,231.91122,25.062662,-18.9,2.822004555142847
42.75,1.52,43.0,12,231.91122,25.062662,-23.0,2.2586391453997283
42.75,1.72,43.25,1,97.04577,26.043003,-20.9,1.7323696978697292
42.75,2.52,43.25,2,97.04577,26.043003,-13.0,2.4634522127730394
42.75,3.31,43.25,3,97.04577,26.043003,-2.4,3.1531119319642165
42.75,4.43,43.25,4,97.04577,26.043003,9.4,4.137211330860284
42.75,5.11,43.25,5,97.04577,26.043003,18.8,4.713392266555514
42.75,5.87,43.25,6,97.04577,26.043003,23.1,5.386866129493644
42.75,5.9,43.25,7,97.04577,26.043003,21.2,5.426423843512826
42.75,5.79,43.25,8,97.04577,26.043003,13.5,5.376736610267273
42.75,4.37,43.25,9,97.04577,26.043003,2.2,4.127648664497624
42.75,2.99,43.25,10,97.04577,26.043003,-9.6,2.8951270150644053
42.75,2.03,43.25,11,97.04577,26.043003,-18.9,2.0264968204694402
42.75,1.52,43.25,12,97.04577,26.043003,-23.0,1.5473856531757433
42.75,1.72,43.5,1,0.0,27.722574,-20.9,0.0
42.75,2.52,43.5,2,0.0,27.722574,-13.0,0.5090050856849884
42.75,3.31,43.5,3,0.0,27.722574,-2.4,1.3821813084015695
42.75,4.43,43.5,4,0.0,27.722574,9.4,2.565216700729466
42.75,5.11,43.5,5,0.0,27.722574,18.8,3.4675455550847465
42.75,5.87,43.5,6,0.0,27.722574,23.1,4.221151239368733
42.75,5.9,43.5,7,0.0,27.722574,21.2,4.138836776949599
42.75,5.79,43.5,8,0.0,27.722574,13.5,3.6169610177132423
42.75,4.37,43.5,9,0.0,27.722574,2.2,2.1290521631633155
42.75,2.99,43.5,10,0.0,27.722574,-9.6,0.8438886897618327
42.75,2.03,43.5,11,0.0,27.722574,-18.9,0.04681283583758558
42.75,1.52,43.5,12,0.0,27.722574,-23.0,0.0
42.75,1.72,43.75,1,223.36342,13.283772,-20.9,2.254060468436944
42.75,2.52,43.75,2,223.36342,13.283772,-13.0,3.0708417817514184
42.75,3.31,43.75,3,223.36342,13.283772,-2.4,3.7772718727225003
42.75,4.43,43.75,4,223.36342,13.283772,9.4,4.798502189815503
42.75,5.11,43.75,5,223.36342,13.283772,18.8,5.352440371745677
42.75,5.87,43.75,6,223.36342,13.283772,23.1,6.063074304126347
42.75,5.9,43.75,7,223.36342,13.283772,21.2,6.1313668295046515
42.75,5.79,43.75,8,223.36342,13.283772,13.5,6.176747749880914
42.75,4.37,43.75,9,223.36342,13.283772,2.2,4.877660473286214
42.75,2.99,43.75,10,223.36342,13.283772,-9.6,3.5574126974698883
42.75,2.03,43.75,11,223.36342,13.283772,-18.9,2.604164648164631
42.75,1.52,43.75,12,223.36342,13.283772,-23.0,2.0429994207681075
43.0,1.62,41.0,1,240.94539,3.045231,-20.9,1.7030268088061753
43.0,2.48,41.0,2,240.94539,3.045231,-13.0,2.5713561326160645
43.0,3.33,41.0,3,240.94539,3.045231,-2.4,3.412417880557119
43.0,4.7,41.0,4,240.94539,3.045231,9.4,4.773926369268443
43.0,5.1,41.0,5,240.94539,3.045231,18.8,5.151931443254315
43.0,5.85,41.0,6,240.94539,3.045231,23.1,5.8963739725385516
43.0,5.98,41.0,7,240.94539,3.045231,21.2,6.0332635470461895
43.0,5.67,41.0,8,240.94539,3.045231,13.5,5.7447562775213505
43.0,4.39,41.0,9,240.94539,3.045231,2.2,4.481563928673737
43.0,3.06,41.0,10,240.94539,3.045231,-9.6,3.1589364533001905
43.0,1.97,41.0,11,240.94539,3.045231,-18.9,2.0624047507359866
43.0,1.46,41.0,12,240.94539,3.045231,-23.0,1.542540221388462
43.0,1.62,41.25,1,336.2505,19.43348,-20.9,0.5206551553330454
43.0,2.48,41.25,2,336.2505,19.43348,-13.0,1.2190055096573258
43.0,3.33,41.25,3,336.2505,19.43348,-2.4,2.1119186692775074
43.0,4.7,41.25,4,336.2505,19.43348,9.4,3.48126574100251
43.0,5.1,41.25,5,336.2505,19.43348,18.8,4.111437801567637
43.0,5.85,41.25,6,336.2505,19.43348,23.1,4.87180822243924
43.0,5.98,41.25,7,336.2505,19.43348,21.2,4.910910518352118
43.0,5.67,41.25,8,336.2505,19.43348,13.5,4.370038778881747
43.0,4.39,41.25,9,336.2505,19.43348,2.2,2.985900427553
43.0,3.06,41.25,10,336.2505,19.43348,-9.6,1.6668162735025718
43.0,1.97,41.25,11,336.2505,19.43348,-18.9,0.7341839871094642
43.0,1.46,41.25,12,336.2505,19.43348,-23.0,0.37818121965234236
43.0,1.62,41.5,1,173.18564,33.0676,-20.9,3.1491587758680826
43.0,2.48,41.5,2,173.18564,33.0676,-13.0,4.070275152611114
43.0,3.33,41.5,3,173.18564,33.0676,-2.4,4.620105337812597
43.0,4.7,41.5,4,173.18564,33.0676,9.4,5.630510705648273
43.0,5.1,41.5,5,173.18564,33.0676,18.8,5.515701837429493
43.0,5.85,41.5,6,173.18564,33.0676,23.1,6.049758476933157
43.0,5.98,41.5,7,173.18564,33.0676,21.2,6.307234137988416
43.0,5.67,41.5,8,173.18564,33.0676,13.5,6.4895884302457425
43.0,4.39,41.5,9,173.18564,33.0676,2.2,5.731908572639464
43.0,3.06,41.5,10,173.18564,33.0676,-9.6,4.732712335293792
43.0,1.97,41.5,11,173.18564,33.0676,-18.9,3.6497784713868677
43.0,1.46,41.5,12,173.18564,33.0676,-23.0,3.000111828219239
43.0,1.62,41.75,1,308.3675,16.914711,-20.9,0.9527289248478358
43.0,2.48,41.75,2,308.3675,16.914711,-13.0,1.7087197471340776
43.0,3.33,41.75,3,308.3675,16.914711,-2.4,2.576112491266483
43.0,4.7,41.75,4,308.3675,16.914711,9.4,3.9327424454390854
43.0,5.1,41.75,5,308.3675,16.914711,18.8,4.465445452627594
43.0,5.85,41.75,6,308.3675,16.914711,23.1,5.214487781543896
43.0,5.98,41.75,7,308.3675,16.914711,21.2,5.289352865447668
43.0,5.67,41.75,8,308.3675,16.914711,13.5,4.845382055560728
43.0,4.39,41.75,9,308.3675,16.914711,2.2,3.5157572605013017
43.0,3.06,41.75,10,308.3675,16.914711,-9.6,2.204834225941537
43.0,1.97,41.75,11,308.3675,16.914711,-18.9,1.2184837917316764
43.0,1.46,41.75,12,308.3675,16.914711,-23.0,0.8046382478659296
43.0,1.72,42.0,1,51.581944,28.874247,-20.9,0.45265869949800414
43.0,2.68,42.0,2,51.581944,28.874247,-13.0,1.1545912707714947
43.0,3.5,42.0,3,51.581944,28.874247,-2.4,1.9998925557921772
43.0,4.51,42.0,4,51.581944,28.874247,9.4,3.0501997558957985
43.0,4.89,42.0,5,51.581944,28.874247,18.8,3.622645476299595
43.0,5.64,42.0,6,51.581944,28.874247,23.1,4.326217287972184
43.0,5.92,42.0,7,51.581944,28.874247,21.2,4.47353322023896
43.0,5.6,42.0,8,51.581944,28.874247,13.5,3.9531144511760425
43.0,4.32,42.0,9,51.581944,28.874247,2.2,2.6640268009215458
43.0,3.0,42.0,10,51.581944,28.874247,-9.6,1.4496404788158388
43.0,2.04,42.0,11,51.581944,28.874247,-18.9,0.6399697363394491
43.0,1.57,42.0,12,51.581944,28.874247,-23.0,0.31670918745237864
43.0,1.72,42.25,1,118.044685,32.161438,-20.9,2.334753510380036
43.0,2.68,42.25,2,118.044685,32.161438,-13.0,3.2631442087789853
43.0,3.5,42.25,3,118.044685,32.161438,-2.4,3.8511898863111513
43.0,4.51,42.25,4,118.044685,32.161438,9.4,4.567863965121382
43.0,4.89,42.25,5,118.044685,32.161438,18.8,4.689642538440583
43.0,5.64,42.25,6,118.044685,32.161438,23.1,5.285513830011755
43.0,5.92,42.25,7,118.044685,32.161438,21.2,5.604181017471195
43.0,5.6,42.25,8,118.044685,32.161438,13.5,5.533624200647198
43.0,4.32,42.25,9,118.044685,32.161438,2.2,4.590338204583012
43.0,3.0,42.25,10,118.044685,32.161438,-9.6,3.5216708452383956
43.0,2.04,42.25,11,118.044685,32.161438,-18.9,2.68313932976251
43.0,1.57,42.25,12,118.044685,32.161438,-23.0,2.211605121551704
43.0,1.72,42.5,1,323.88065,32.230213,-20.9,0.0
43.0,2.68,42.5,2,323.88065,32.230213,-13.0,0.5553109103331718
43.0,3.5,42.5,3,323.88065,32.230213,-2.4,1.4316449480606903
43.0,4.51,42.5,4,323.88065,32.230213,9.4,2.524159518460958
43.0,4.89,42.5,5,323.88065,32.230213,18.8,3.189732474474495
43.0,5.64,42.5,6,323.88065,32.230213,23.1,3.891374044472489
43.0,5.92,42.5,7,323.88065,32.230213,21.2,3.987707031444843
43.0,5.6,42.5,8,323.88065,32.230213,13.5,3.3721509054396344
43.0,4.32,42.5,9,323.88065,32.230213,2.2,2.047871271579675
43.0,3.0,42.5,10,323.88065,32.230213,-9.6,0.847296251034996
43.0,2.04,42.5,11,323.88065,32.230213,-18.9,0.07970496886828535
43.0,1.57,42.5,12,323.88065,32.230213,-23.0,0.0
43.0,1.72,42.75,1,301.94476,27.101952,-20.9,0.6848390069106526
43.0,2.68,42.75,2,301.94476,27.101952,-13.0,1.4279914836869192
43.0,3.5,42.75,3,301.94476,27.101952,-2.4,2.260168550583023
43.0,4.51,42.75,4,301.94476,27.101952,9.4,3.2925121544355647
43.0,4.89,42.75,5,301.94476,27.101952,18.8,3.8233303335199897
43.0,5.64,42.75,6,301.94476,27.101952,23.1,4.52858178900987
43.0,5.92,42.75,7,301.94476,27.101952,21.2,4.699212913203838
43.0,5.6,42.75,8,301.94476,27.101952,13.5,4.221393710246916
43.0,4.32,42.75,9,301.94476,27.101952,2.2,2.9468119470165726
43.0,3.0,42.75,10,301.94476,27.101952,-9.6,1.724768597281205
43.0,2.04,42.75,11,301.94476,27.101952,-18.9,0.8950687468022628
43.0,1.57,42.75,12,301.94476,27.101952,-23.0,0.5476163775781007
43.0,1.67,43.0,1,317.07,29.194181,-20.9,0.24041260806325168
43.0,2.45,43.0,2,317.07,29.194181,-13.0,0.8415526106494899
43.0,3.0,43.0,3,317.07,29.194181,-2.4,1.5324317816130706
43.0,4.48,43.0,4,317.07,29.194181,9.4,2.847886043578112
43.0,4.98,43.0,5,317.07,29.194181,18.8,3.548084978122367
43.0,5.68,43.0,6,317.07,29.194181,23.1,4.224153549261112
43.0,5.81,43.0,7,317.07,29.194181,21.2,4.242032634927571
43.0,5.39,43.0,8,317.07,29.194181,13.5,3.616215339395715
43.0,4.02,43.0,9,317.07,29.194181,2.2,2.270082993543064
43.0,2.82,43.0,10,317.07,29.194181,-9.6,1.144504984537372
43.0,1.83,43.0,11,317.07,29.194181,-18.9,0.3735198045993888
43.0,1.42,43.0,12,317.07,29.194181,-23.0,0.1005695988010221
43.25,1.44,40.5,1,133.63608,16.048462,-20.9,1.950884460651711
43.25,2.21,40.5,2,133.63608,16.048462,-13.0,2.7548490693462524
43.25,3.3,40.5,3,133.63608,16.048462,-2.4,3.815387757326513
43.25,4.54,40.5,4,133.63608,16.048462,9.4,4.943968630539688
43.25,5.31,40.5,5,133.63608,16.048462,18.8,5.563641969688878
43.25,6.1,40.5,6,133.63608,16.048462,23.1,6.289280113861972
43.25,6.09,40.5,7,133.63608,16.048462,21.2,6.323238793299243
43.25,5.72,40.5,8,133.63608,16.048462,13.5,6.120761196692662
43.25,4.35,40.5,9,133.63608,16.048462,2.2,4.9031282074043085
43.25,3.01,40.5,10,133.63608,16.048462,-9.6,3.650577455624781
43.25,1.92,40.5,11,133.63608,16.048462,-18.9,2.538421606516896
43.25,1.32,40.5,12,133.63608,16.048462,-23.0,1.8408582472060324
43.25,1.44,40.75,1,176.39154,42.008602,-20.9,3.0551359343008984
43.25,2.21,40.75,2,176.39154,42.008602,-13.0,3.8512572437651236
43.25,3.3,40.75,3,176.39154,42.008602,-2.4,4.706753035592076
43.25,4.54,40.75,4,176.39154,42.008602,9.4,5.407227590621224
43.25,5.31,40.75,5,176.39154,42.008602,18.8,5.55812188335523
43.25,6.1,40.75,6,176.39154,42.008602,23.1,6.027579608884475
43.25,6.09,40.75,7,176.39154,42.008602,21.2,6.172689603910767
43.25,5.72,40.75,8,176.39154,42.008602,13.5,6.433795582662103
43.25,4.35,40.75,9,176.39154,42.008602,2.2,5.762351105870954
43.25,3.01,40.75,10,176.39154,42.008602,-9.6,4.890006026682666
43.25,1.92,40.75,11,176.39154,42.008602,-18.9,3.8537920328018487
43.25,1.32,40.75,12,176.39154,42.008602,-23.0,2.9845166797083804
43.25,1.62,41.0,1,207.07208,33.562008,-20.9,2.9959109548679987
43.25,2.48,41.0,2,207.07208,33.562008,-13.0,3.8936442323174747
43.25,3.33,41.0,3,207.07208,33.562008,-2.4,4.451720426311581
43.25,4.7,41.0,4,207.07208,33.562008,9.4,5.468236595452985
43.25,5.1,41.0,5,207.07208,33.562008,18.8,5.391253172443672
43.25,5.85,41.0,6,207.07208,33.562008,23.1,5.931428855719479
43.25,5.98,41.0,7,207.07208,33.562008,21.2,6.175406791787556
43.25,5.67,41.0,8,207.07208,33.562008,13.5,6.320019295862065
43.25,4.39,41.0,9,207.07208,33.562008,2.2,5.5400222770250185
43.25,3.06,41.0,10,207.07208,33.562008,-9.6,4.537987837179492
43.25,1.97,41.0,11,207.07208,33.562008,-18.9,3.4770185183102718
43.25,1.46,41.0,12,207.07208,33.562008,-23.0,2.849993251240842
43.25,1.62,41.25,1,13.60054,27.807926,-20.9,0.0
43.25,2.48,41.25,2,13.60054,27.807926,-13.0,0.5106672232958951
43.25,3.33,41.25,3,13.60054,27.807926,-2.4,1.4008726470124755
43.25,4.7,41.25,4,13.60054,27.807926,9.4,2.7278791712598593
43.25,5.1,41.25,5,13.60054,27.807926,18.8,3.4596120355109505
43.25,5.85,41.25,6,13.60054,27.807926,23.1,4.201099781384775
43.25,5.98,41.25,7,13.60054,27.807926,21.2,4.191139175006514
43.25,5.67,41.25,8,13.60054,27.807926,13.5,3.545798390798281
43.25,4.39,41.25,9,13.60054,27.807926,2.2,2.149619212594717
43.25,3.06,41.25,10,13.60054,27.807926,-9.6,0.8753558988444672
43.25,1.97,41.25,11,13.60054,27.807926,-18.9,0.05187156903715198
43.25,1.46,41.25,12,13.60054,27.807926,-23.0,0.0
43.25,1.62,41.5,1,243.17802,27.452913,-20.9,2.133128333054536
43.25,2.48,41.5,2,243.17802,27.452913,-13.0,2.9728149508898563
43.25,3.33,41.5,3,243.17802,27.452913,-2.4,3.663617404404557
43.25,4.7,41.5,4,243.17802,27.452913,9.4,4.82648213388087
43.25,5.1,41.5,5,243.17802,27.452913,18.8,5.008055033619779
43.25,5.85,41.5,6,243.17802,27.452913,23.1,5.637767031116266
43.25,5.98,41.5,7,243.17802,27.452913,21.2,5.810450624942681
43.25,5.67,41.5,8,243.17802,27.452913,13.5,5.705629763069065
43.25,4.39,41.5,9,243.17802,27.452913,2.2,4.690886271098316
43.25,3.06,41.5,10,243.17802,27.452913,-9.6,3.5555516382088537
43.25,1.97,41.5,11,243.17802,27.452913,-18.9,2.5237750645275803
43.25,1.46,41.5,12,243.17802,27.452913,-23.0,1.9858249907613394
43.5,1.44,40.25,1,28.72033,36.30179,-20.9,0.0
43.5,2.21,40.25,2,28.72033,36.30179,-13.0,0.04746909508919211
43.5,3.3,40.25,3,28.72033,36.30179,-2.4,0.891440829558937
43.5,4.54,40.25,4,28.72033,36.30179,9.4,2.0628976948206317
43.5,5.31,40.25,5,28.72033,36.30179,18.8,3.0113167629287783
43.5,6.1,40.25,6,28.72033,36.30179,23.1,3.7382009322017313
43.5,6.09,40.25,7,28.72033,36.30179,21.2,3.6111812761880198
43.5,5.72,40.25,8,28.72033,36.30179,13.5,2.895164526874126
43.5,4.35,40.25,9,28.72033,36.30179,2.2,1.5215368112486465
43.5,3.01,40.25,10,28.72033,36.30179,-9.6,0.34433186873460003
43.5,1.92,40.25,11,28.72033,36.30179,-18.9,0.0
43.5,1.32,40.25,12,28.72033,36.30179,-23.0,0.0
43.5,1.44,40.5,1,266.92255,26.971882,-20.9,1.3565523914354736
43.5,2.21,40.5,2,266.92255,26.971882,-13.0,2.0509177923509947
43.5,3.3,40.5,3,266.92255,26.971882,-2.4,3.0239741911448323
43.5,4.54,40.5,4,266.92255,26.971882,9.4,4.121025996678281
43.5,5.31,40.5,5,266.92255,26.971882,18.8,4.791896253558766
43.5,6.1,40.5,6,266.92255,26.971882,23.1,5.491736447384076
43.5,6.09,40.5,7,266.92255,26.971882,21.2,5.4884031163707325
43.5,5.72,40.5,8,266.92255,26.971882,13.5,5.178243525135858
43.5,4.35,40.5,9,266.92255,26.971882,2.2,3.9698998660897007
